row,anon_student_id,problem_hierarchy,problem_name,problem_view,step_name,step_start_time,first_transaction_time,correct_transaction_time,step_end_time,step_duration,correct_step_duration,error_step_duration,correct_first_attempt,incorrects,hints,corrects,KC,opportunity
848120,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",4-Dec,1,YLabel,13:17.0,13:28.0,13:28.0,13:28.0,11,11,,1,0,0,1,Labelling the axes,"27"
848121,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",4-Dec,1,XLabel,13:28.0,13:35.0,13:35.0,13:35.0,7,7,,1,0,0,1,Labelling the axes,"28"
848122,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",4-Dec,1,Intercept Field 1,13:35.0,13:44.0,13:44.0,13:44.0,9,9,,1,0,0,1,Entering the y-intercept,"13"
848124,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",4-Dec,1,Slope Field 1,13:44.0,13:48.0,13:48.0,13:48.0,4,4,,1,0,0,1,Entering the slope,"11"
848125,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",13-Nov,1,R2C1,14:07.0,14:10.0,14:10.0,14:10.0,3,3,,1,0,0,1,Identifying units,"20"
848128,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",13-Nov,1,R3C1,14:10.0,14:23.0,14:23.0,14:23.0,13,13,,1,0,0,1,Define Variable,"16"
848130,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",13-Nov,1,R3C2,14:55.0,15:27.0,15:27.0,15:27.0,32,32,,1,0,0,1,"Using simple numbers~~Using small numbers~~Write expression, negative slope","8~~15~~4"
848131,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",13-Nov,1,Formula 1 Coeff 0,15:49.0,16:25.0,16:25.0,16:25.0,36,36,,1,0,0,1,Setting the y-intercept,"15"
848133,kh6j72S63h,"Unit CTA1_08, Section CTA1_08-3",13-Nov,1,Formula 1 Coeff 1,16:25.0,16:32.0,16:32.0,16:32.0,7,7,,1,0,0,1,Setting the slope,"15"
848305,kh6j72S63h,"Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3",EG-EPS02,1,constant factorsR2,29:57.0,30:03.0,30:03.0,30:03.0,6,6,,1,0,0,1,perform-mult-row2-sp,"15"
848321,kh6j72S63h,"Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3",EG-EPS02,1,xR2,30:03.0,30:09.0,30:09.0,30:09.0,6,6,,1,0,0,1,perform-mult-row2-sp,"16"
848331,kh6j72S63h,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS04-FIXED,1,FinalAnswer,37:39.0,37:45.0,37:45.0,37:45.0,6,6,,1,0,0,1,simplify-fractions-sp,"1"
848336,kh6j72S63h,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS04,1,FinalAnswer,43:34.0,43:49.0,43:49.0,43:49.0,15,15,,1,0,0,1,simplify-fractions-sp,"3"
848355,kh6j72S63h,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS06,1,FinalAnswer,45:57.0,46:01.0,46:01.0,46:55.0,22,22,,1,1,0,2,simplify-fractions-sp,"4"
848365,kh6j72S63h,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS06,2,FinalAnswer,57:17.0,57:31.0,57:31.0,57:31.0,14,14,,1,0,0,1,simplify-fractions-sp,"6"
848371,kh6j72S63h,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS06,3,FinalAnswer,01:25.0,01:31.0,01:31.0,01:58.0,12,12,,1,0,0,2,simplify-fractions-sp,"8"
848416,kh6j72S63h,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS04,3,FinalAnswer,02:33.0,02:38.0,02:38.0,02:38.0,5,5,,1,0,0,1,simplify-fractions-sp,"9"
848469,kh6j72S63h,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2",EG-EQS08,4,FinalAnswer,07:42.0,07:57.0,07:57.0,08:27.0,21,21,,1,0,0,2,simplify-fractions-sp,"12"
1016586,kh6j72S63h,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-2",EG-EQS09,3,FinalAnswer,35:39.0,35:46.0,35:46.0,35:46.0,7,7,,1,0,0,1,simplify-fractions-sp,"16"
1016689,Rl6LafSUXj,"Unit ES_02, Section ES_02-10",EG44,1,8 = -3/x,52:54.0,53:10.0,53:27.0,53:27.0,33,,33,0,0,3,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",1
1016709,Rl6LafSUXj,"Unit CTA1_13, Section CTA1_13-1",PROP09,2,1/6*R = 700,41:17.0,41:36.0,41:36.0,41:36.0,19,19,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",2
1016745,Rl6LafSUXj,"Unit CTA1_13, Section CTA1_13-1",PROP06,2,2/3*D = 7000,46:57.0,47:05.0,47:46.0,47:46.0,49,,49,0,1,3,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",3
1016746,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,7.5W-75 = 150,58:37.0,58:41.0,59:03.0,59:03.0,26,,26,0,0,3,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",1~~1
1016748,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,7.5W = 225,59:03.0,59:09.0,59:23.0,59:23.0,20,,20,0,0,3,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",2~~5
1016749,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,xMax,59:27.0,59:51.0,59:51.0,59:51.0,24,24,,1,0,0,1,Changing axis bounds,1
1016750,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,yMax,59:51.0,59:56.0,59:56.0,59:56.0,5,5,,1,0,0,1,Changing axis bounds,2
1016752,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,xMin,01:15.0,01:21.0,01:21.0,01:21.0,6,6,,1,0,0,1,Changing axis bounds,3
1016753,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,yScale,02:15.0,05:17.0,05:17.0,05:17.0,182,182,,1,0,0,1,Changing axis intervals,1
1016754,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,yMin,59:56.0,01:15.0,05:43.0,05:43.0,150,,150,0,4,2,1,Changing axis bounds,4
1016755,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,YLabel,05:43.0,07:58.0,07:58.0,07:58.0,135,135,,1,0,0,1,Labelling the axes,1
1016767,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,XLabel,07:58.0,08:10.0,08:10.0,08:10.0,12,12,,1,0,0,1,Labelling the axes,2
1016768,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,92 = 2.5M+67,19:55.0,20:02.0,20:02.0,20:02.0,7,7,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",2
1016770,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,25 = 2.5M,20:02.0,20:11.0,20:11.0,20:11.0,9,9,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",3~~6
1016772,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,YLabel,20:16.0,20:30.0,20:30.0,20:30.0,14,14,,1,0,0,1,Labelling the axes,3
1016774,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,XLabel,20:33.0,20:41.0,20:41.0,20:41.0,8,8,,1,0,0,1,Labelling the axes,4
1016775,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,xMax,20:45.0,21:00.0,21:00.0,21:00.0,15,15,,1,0,0,1,Changing axis bounds,5
1016776,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,yMax,21:00.0,21:07.0,21:07.0,21:07.0,7,7,,1,0,0,1,Changing axis bounds,6
1016777,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,xMin,21:07.0,21:18.0,21:18.0,21:18.0,11,11,,1,0,0,1,Changing axis bounds,7
1016792,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,yScale,21:18.0,21:27.0,21:27.0,21:27.0,9,9,,1,0,0,1,Changing axis intervals,2
1016793,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L5FB16,3,-7625+185H = -12790,40:35.0,40:51.0,41:12.0,41:12.0,37,,37,0,0,2,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",3~~2
1016798,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L5FB16,3,185H = -5165,41:12.0,41:18.0,41:34.0,41:34.0,22,,22,0,0,3,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",4~~7
1016800,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L5FB16,3,XLabel,42:49.0,43:35.0,43:43.0,43:43.0,54,,54,0,1,0,1,Labelling the axes,5
1016802,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L5FB16,3,YLabel,43:46.0,43:49.0,43:49.0,43:49.0,3,3,,1,0,0,1,Labelling the axes,6
1016804,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L5FB16,3,xMax,43:52.0,44:17.0,44:17.0,49:24.0,30,30,,1,0,0,2,Changing axis bounds,8
1016807,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L5FB16,3,yMin,45:57.0,46:16.0,46:16.0,46:16.0,19,19,,1,0,0,2,Changing axis bounds,10
1016821,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L5FB16,3,xMin,48:53.0,49:19.0,49:19.0,49:19.0,26,26,,1,0,0,1,Changing axis bounds,11
1016822,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",11-Feb,1,xMax,00:11.0,00:25.0,00:25.0,00:25.0,14,14,,1,0,0,1,Changing axis bounds,12
1016823,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",11-Feb,1,yMax,00:25.0,00:29.0,00:29.0,00:29.0,4,4,,1,0,0,1,Changing axis bounds,13
1016824,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",11-Feb,1,XLabel,00:29.0,00:38.0,00:50.0,00:50.0,14,,14,0,0,1,1,Labelling the axes,7
1016841,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",11-Feb,1,YLabel,00:38.0,00:45.0,00:59.0,00:59.0,13,,13,0,1,0,1,Labelling the axes,8
1016842,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,0.5H+6 = 0,36:05.0,36:10.0,36:23.0,36:23.0,18,,18,0,0,2,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",4
1016844,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,0.5H = -6,36:23.0,36:28.0,36:42.0,36:42.0,19,,19,0,0,3,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",5~~8
1016845,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,0.5H+6 = 21,37:15.0,37:25.0,37:25.0,37:25.0,10,10,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",5
1016847,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,0.5H = 15,37:25.0,37:33.0,37:33.0,37:33.0,8,8,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",6~~9
1016849,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,YLabel,37:38.0,37:55.0,37:55.0,37:55.0,17,17,,1,0,0,1,Labelling the axes,9
1016851,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,XLabel,37:58.0,38:01.0,38:01.0,38:01.0,3,3,,1,0,0,1,Labelling the axes,10
1016852,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,xMax,38:03.0,38:18.0,38:18.0,39:03.0,40,40,,1,5,0,2,Changing axis bounds,14
1016853,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,yMax,38:18.0,38:38.0,38:38.0,38:38.0,20,20,,1,0,0,1,Changing axis bounds,15
1016854,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,yMin,39:03.0,39:31.0,39:31.0,39:31.0,28,28,,1,0,0,1,Changing axis bounds,16
1016865,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,xMin,39:31.0,42:00.0,42:00.0,42:00.0,149,149,,1,0,0,1,Changing axis bounds,17
1016866,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,0.5M+55 = 30,48:49.0,49:04.0,49:04.0,49:04.0,15,15,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",6
1016868,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,0.5M = -25,49:04.0,49:11.0,49:23.0,49:23.0,19,,19,0,1,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",7~~10
1016869,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,0.5M+55 = 200,50:37.0,50:45.0,50:45.0,50:45.0,8,8,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",7
1016871,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,0.5M = 145,50:45.0,50:52.0,50:52.0,50:52.0,7,7,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",8~~11
1016873,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,YLabel,50:57.0,51:29.0,51:34.0,51:34.0,37,,37,0,1,0,1,Labelling the axes,11
1016875,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,XLabel,51:36.0,51:40.0,51:40.0,51:40.0,4,4,,1,0,0,1,Labelling the axes,12
1016876,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,xMax,51:46.0,53:05.0,53:05.0,53:05.0,79,79,,1,0,0,1,Changing axis bounds,18
1016877,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,yMax,53:05.0,53:19.0,53:19.0,53:19.0,14,14,,1,0,0,1,Changing axis bounds,19
1016878,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,xMin,53:19.0,53:30.0,53:30.0,53:30.0,11,11,,1,0,0,1,Changing axis bounds,20
1016891,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,xScale,53:30.0,53:51.0,53:51.0,53:51.0,21,21,,1,0,0,1,Changing axis intervals,4
1016892,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,4M+18 = 50,00:59.0,01:05.0,01:05.0,01:05.0,6,6,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",8
1016894,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,4M = 32,01:05.0,01:12.0,01:12.0,01:12.0,7,7,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",9~~12
1016895,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,4M+18 = 0,01:25.0,01:31.0,01:31.0,01:31.0,6,6,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",9
1016897,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,4M = -18,01:31.0,01:36.0,01:36.0,01:36.0,5,5,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",10~~13
1016898,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,YLabel,01:42.0,02:00.0,02:00.0,02:00.0,18,18,,1,0,0,1,Labelling the axes,13
1016900,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,XLabel,02:00.0,02:04.0,02:04.0,02:04.0,4,4,,1,0,0,1,Labelling the axes,14
1016901,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,xMax,02:07.0,02:25.0,02:35.0,02:35.0,28,,28,0,1,0,1,Changing axis bounds,21
1016902,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,yMax,02:35.0,02:41.0,02:41.0,02:41.0,6,6,,1,0,0,1,Changing axis bounds,22
1016903,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,yScale,02:41.0,02:50.0,02:50.0,02:50.0,9,9,,1,0,0,1,Changing axis intervals,6
1016915,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",L6FB08,1,xMin,02:50.0,03:03.0,03:03.0,03:03.0,13,13,,1,0,0,1,Changing axis bounds,23
1016918,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",5-Feb,1,#NAME?,12:44.0,13:00.0,13:00.0,13:00.0,16,16,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",10
1016921,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",5-Feb,1,#NAME?,14:06.0,14:12.0,14:12.0,14:12.0,6,6,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",11
1016922,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",5-Feb,1,YLabel,14:43.0,15:11.0,15:23.0,15:23.0,40,,40,0,1,0,1,Labelling the axes,15
1016923,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",5-Feb,1,XLabel,15:23.0,15:31.0,15:31.0,15:31.0,8,8,,1,0,0,1,Labelling the axes,16
1016924,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",5-Feb,1,xMax,15:31.0,15:47.0,15:47.0,15:47.0,16,16,,1,0,0,1,Changing axis bounds,24
1016925,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",5-Feb,1,yMax,15:47.0,15:54.0,15:54.0,15:54.0,7,7,,1,0,0,1,Changing axis bounds,25
1016936,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",5-Feb,1,xMin,15:54.0,16:18.0,16:18.0,16:18.0,24,24,,1,0,0,1,Changing axis bounds,26
1016937,Rl6LafSUXj,"Unit CTA1_06, Section CTA1_06-2",3-Jan,1,-2S-50 = 0,25:55.0,26:02.0,26:02.0,26:02.0,7,7,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",12~~3
